Date,BND,EEM,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2023-02-13,71.17796325683594,40.20502471923828,34245.9296875,7208.58984375,7947.60009765625,15397.33984375,4137.2900390625,21164.419921875,11891.7900390625,27427.3203125
2023-02-14,70.93445587158203,40.13557052612305,34089.26953125,7213.81005859375,7953.89990234375,15380.5595703125,4136.1298828125,21113.759765625,11960.150390625,27602.76953125
2023-02-15,70.7785873413086,39.79821014404297,34128.05078125,7300.85986328125,7997.7998046875,15506.33984375,4147.60009765625,20812.169921875,12070.58984375,27501.859375
2023-02-16,70.5058364868164,39.80813217163086,33696.8515625,7366.16015625,8012.5,15533.6396484375,4090.409912109375,20987.669921875,11855.830078125,27696.439453125
2023-02-17,70.66168212890625,39.37155532836914,33826.69140625,7347.72021484375,8004.39990234375,15482.0,4079.090087890625,20719.810546875,11787.26953125,27513.130859375
2023-02-21,70.04800415039062,38.87544250488281,33129.58984375,7308.64990234375,7977.7998046875,15397.6201171875,3997.340087890625,20529.490234375,11492.2998046875,27473.099609375
2023-02-22,70.20387268066406,38.686920166015625,33045.08984375,7299.259765625,7930.60009765625,15399.8896484375,3991.050048828125,20423.83984375,11507.0703125,27104.3203125
2023-02-23,70.45714569091797,38.87544250488281,33153.91015625,7317.43017578125,7907.7001953125,15475.6904296875,4012.320068359375,20351.349609375,11590.400390625,27104.3203125
2023-02-24,70.06748962402344,38.002281188964844,32816.921875,7187.27001953125,7878.7001953125,15209.740234375,3970.0400390625,20010.0390625,11394.9404296875,27453.48046875
2023-02-27,70.18438720703125,38.20072555541992,32889.08984375,7295.5498046875,7935.10009765625,15381.4296875,3982.239990234375,19943.509765625,11466.98046875,27423.9609375
2023-02-28,70.20387268066406,37.932823181152344,32656.69921875,7267.93017578125,7876.2998046875,15365.1396484375,3970.14990234375,19785.939453125,11455.5400390625,27445.560546875
2023-03-01,69.7879638671875,38.7464485168457,32661.83984375,7234.25,7914.89990234375,15305.01953125,3951.389892578125,20619.7109375,11379.48046875,27516.529296875
2023-03-02,69.64151000976562,38.88536071777344,33003.5703125,7284.22021484375,7944.0,15327.6396484375,3981.35009765625,20429.4609375,11462.98046875,27498.869140625
2023-03-03,70.1784896850586,39.232643127441406,33390.96875,7348.1201171875,7947.10009765625,15578.3896484375,4045.639892578125,20567.5390625,11689.009765625,27927.470703125
2023-03-06,70.01250457763672,39.09373092651367,33431.44140625,7373.2099609375,7929.7998046875,15653.580078125,4048.419921875,20603.189453125,11675.740234375,28237.779296875
2023-03-07,69.93440246582031,38.43886184692383,32856.4609375,7339.27001953125,7919.5,15559.5302734375,3986.3701171875,20534.48046875,11530.330078125,28309.16015625
2023-03-08,69.87581634521484,38.597618103027344,32798.3984375,7324.759765625,7929.89990234375,15631.8701171875,3992.010009765625,20051.25,11576.0,28444.189453125
2023-03-09,70.11013793945312,37.74430465698242,32254.859375,7315.8798828125,7880.0,15633.2099609375,3918.320068359375,19925.740234375,11338.349609375,28623.150390625
2023-03-10,70.94979095458984,37.54585647583008,31909.640625,7220.669921875,7748.39990234375,15427.9697265625,3861.590087890625,19319.919921875,11138.8896484375,28143.970703125
2023-03-13,71.51605987548828,37.60539245605469,31819.140625,7011.5,7548.60009765625,14959.4697265625,3855.760009765625,19695.970703125,11188.83984375,27832.9609375
2023-03-14,71.06693267822266,37.6252326965332,32155.400390625,7141.56982421875,7637.10009765625,15232.830078125,3919.2900390625,19247.9609375,11428.150390625,27222.0390625
2023-03-15,71.7991943359375,36.980289459228516,31874.5703125,6885.7099609375,7344.5,14735.259765625,3891.929931640625,19539.869140625,11434.0498046875,27229.48046875
2023-03-16,71.45747375488281,37.54585647583008,32246.55078125,7025.72021484375,7410.0,14967.099609375,3960.280029296875,19203.91015625,11717.2802734375,27010.609375
2023-03-17,71.97492218017578,37.31764602661133,31861.98046875,6925.39990234375,7335.39990234375,14768.2001953125,3916.639892578125,19518.58984375,11630.509765625,27333.7890625
2023-03-20,71.66251373291016,37.45655822753906,32244.580078125,7013.14013671875,7403.89990234375,14933.3798828125,3951.570068359375,19000.7109375,11675.5400390625,26945.669921875
